Transaction_ID,Date,Shop,Location,Staff,Business Type,Item,Category,Weight,Karat,Making,Sales,Cost,Profit
3773,2/18/2025,Shamal,UAE,KRISHNA -111,Retail,18K,Chain,0.75,18K,28.32,228.57,175.875,52.695
3774,2/18/2025,Shamal,UAE,KRISHNA -111,Retail,18K,Chain,0.76,18K,27.55,230.47,178.22,52.25
3775,2/18/2025,Shamal,UAE,KRISHNA -111,Retail,18K,Chain,0.75,18K,28.32,228.57,175.875,52.695
3776,2/18/2025,Shamal,UAE,KRISHNA -111,Retail,18K,Chain,0.74,18K,26.23,223.81,173.53,50.28
3777,3/10/2025,Shamal,UAE,KRISHNA -111,Retail,18K,Chain,9.36,18K,346.32,2857.14,2208.96,648.18
3778,3/14/2025,Shamal,UAE,KRISHNA -111,Retail,18K,Chain,5.02,18K,220.14,1601.9,1190.5432,411.3568
3779,3/14/2025,Shamal,UAE,KRISHNA -111,Retail,18K,Locket,2.42,18K,95.79,761.9,561.44,200.46
3780,3/28/2025,Shamal,UAE,KRISHNA -111,Retail,18K,Bracelet,9.92,18K,357.03,3161.91,2341.12,820.79
3781,3/28/2025,Shamal,UAE,KRISHNA -111,Retail,18K,Ring,5.63,18K,370.03,1961.91,1328.68,633.23
3782,4/1/2025,Shamal,UAE,KRISHNA -111,Retail,18K,Bracelet,4.13,18K,243.03,1419.05,982.94,436.11
3783,4/2/2025,Shamal,UAE,KRISHNA -111,Retail,18K,Locket,1.08,18K,74.8,384.76,254.88,129.88
3784,4/2/2025,Shamal,UAE,KRISHNA -111,Retail,18K,Chain,3.07,18K,115.1,996.19,724.52,271.67
3785,4/18/2025,Shamal,UAE,KRISHNA -111,Retail,18K,Chain,7.66,18K,254.17,2590.47,1769.46,821.01
3786,4/18/2025,Shamal,UAE,KRISHNA -111,Retail,18K,Ring,4.56,18K,202.82,1557.14,1080.72,476.42
3787,4/18/2025,Shamal,UAE,KRISHNA -111,Retail,18K,Chain,8.34,18K,461.11,2938.09,1968.24,969.85
3788,4/14/2025,Shamal,UAE,KRISHNA -111,Retail,18K,Rings,1.54,18K,39.78,495.24,364.98,130.26
3789,1/12/2025,Shamal,UAE,KRISHNA -111,Retail,22K,Necklace,28.86,22K,653.39,9361.9,7929.285,1432.615
3790,1/12/2025,Shamal,UAE,KRISHNA -111,Retail,22K,Necklace,30.22,22K,683.97,9802.86,8302.945,1499.915
3791,2/16/2025,Shamal,UAE,KRISHNA -111,Retail,22K,Rings,-2.6,22K,-50.62,-906.67,709.15,-197.52
3792,2/16/2025,Shamal,UAE,KRISHNA -111,Retail,22K,Ring,6.55,22K,216.3,2335.23,1799.6125,535.6175
3793,2/14/2025,Shamal,UAE,KRISHNA -111,Retail,22K,Necklace,21.68,22K,526.62,7664.76,5913.22,1751.54
3794,2/14/2025,Shamal,UAE,KRISHNA -111,Retail,22K,Rings,2.6,22K,50.62,906.67,709.15,197.52
3795,3/19/2025,Shamal,UAE,KRISHNA -111,Retail,PRO,COIN,0.1,PRO,0,0,26.175,-26.175
3796,3/19/2025,Shamal,UAE,KRISHNA -111,Retail,22K,Chain,21.4,22K,3.13,7252.38,5687.05,1565.33
3797,2/3/2025,Shamal,UAE,KRISHNA -111,Retail,22K,Necklace,45.56,22K,1818.57,16021.9,12472.05,3549.85
3798,2/3/2025,Shamal,UAE,KRISHNA -111,Retail,22K,Rings,5.94,22K,221.53,2073.33,1626.075,447.255
3799,1/1/2025,Shamal,UAE,KRISHNA -111,Retail,22K,Locket,1.19,22K,97.16,447.62,326.3575,121.2625
3800,1/1/2025,Shamal,UAE,KRISHNA -111,Retail,22K,Locket,2.07,22K,95.14,704.76,552.1725,152.5875
3801,1/24/2025,Shamal,UAE,KRISHNA -111,Retail,22K,Ring,3.2,22K,24.65,1019.05,855.2,163.85
3802,2/5/2025,Shamal,UAE,KRISHNA -111,Retail,22K,Ring,2.87,22K,62.3,985.72,771.3125,214.4075
3803,1/23/2025,Shamal,UAE,KRISHNA -111,Retail,22K,LOCKET,5.59,22K,173.97,657.14,510.9475,146.1925
3804,1/30/2025,Shamal,UAE,KRISHNA -111,Retail,22K,RING,3.78,22K,413.9,1584.76,1139.4054,445.3546
3805,1/5/2025,Shamal,UAE,KRISHNA -111,Retail,22K,Chain,20.06,22K,1.73,5949.52,5330.945,618.575
3806,1/4/2025,Shamal,UAE,KRISHNA -111,Retail,22K,Chain,9.2,22K,224.58,2952.38,2504.7,447.68
3807,1/5/2025,Shamal,UAE,KRISHNA -111,Retail,22K,Chain,17.92,22K,215.3,5528.58,4816,712.58
3808,1/16/2025,Shamal,UAE,KRISHNA -111,Retail,22K,EARRINGS,7.41,22K,198.17,2395.24,2028.4875,366.7525
3809,1/16/2025,Shamal,UAE,KRISHNA -111,Retail,22K,LOCKET,5.66,22K,151.33,1829.52,1549.425,280.095
3810,1/16/2025,Shamal,UAE,KRISHNA -111,Retail,22K,NECKLACE,17.63,22K,470.79,5698.09,4826.2125,871.8775
3811,1/5/2025,Shamal,UAE,KRISHNA -111,Retail,22K,Bangle,3.2,22K,32.15,980.95,853.6,127.35
3812,2/5/2025,Shamal,UAE,KRISHNA -111,Retail,22K,Bracelet,2.67,22K,59.98,919.05,722.9025,196.1475
3813,3/12/2025,Shamal,UAE,KRISHNA -111,Retail,22K,Ring,2.92,22K,73,1028.57,790.59,237.98
3814,1/15/2025,Shamal,UAE,KRISHNA -111,Retail,22K,Bangle,17.33,22K,439.1,5638.1,4761.4175,876.6825
3815,1/15/2025,Shamal,UAE,KRISHNA -111,Retail,22K,Rings,5.48,22K,139.81,1783.81,1502.89,280.92
3816,1/15/2025,Shamal,UAE,KRISHNA -111,Retail,22K,Necklace,24.64,22K,627.05,8019.05,6745.2,1273.85
3817,1/16/2025,Shamal,UAE,KRISHNA -111,Retail,22K,Ring,2.46,22K,130.81,876.19,664.815,211.375
3818,1/16/2025,Shamal,UAE,KRISHNA -111,Retail,22K,EARRINGS,3.12,22K,178.45,1123.81,904.02,219.79
3819,1/18/2025,Shamal,UAE,KRISHNA -111,Retail,22K,Ring,2.57,22K,54.62,833.33,686.8325,146.4975
3820,1/1/2025,Shamal,UAE,KRISHNA -111,Retail,22K,Bangle,14.07,22K,113.52,4257.14,3739.1025,518.0375
3821,1/1/2025,Shamal,UAE,KRISHNA -111,Retail,22K,Bangle,5.68,22K,46.29,1719.05,1515.14,203.91
3822,1/1/2025,Shamal,UAE,KRISHNA -111,Retail,22K,Bangle,5.78,22K,48.27,1750.48,1541.815,208.665
3823,1/1/2025,Shamal,UAE,KRISHNA -111,Retail,22K,Bangle,9.24,22K,75.01,2796.19,2460.15,336.04
3824,1/1/2025,Shamal,UAE,KRISHNA -111,Retail,22K,Bangle,5.72,22K,46.89,1731.43,1525.81,205.62
3825,1/1/2025,Shamal,UAE,KRISHNA -111,Retail,22K,Bangle,5.72,22K,46.89,1731.43,1525.81,205.62
3826,1/4/2025,Shamal,UAE,KRISHNA -111,Retail,22K,Necklace,33.65,22K,932.3,10909.53,9228.5125,1681.0175
3827,1/6/2025,Shamal,UAE,KRISHNA -111,Retail,22K,Ring,1.79,22K,61.97,590.47,490.0125,100.4575
3828,1/19/2025,Shamal,UAE,KRISHNA -111,Retail,22K,Necklace,6.22,22K,116.3,2000.96,1677.845,323.115
3829,1/19/2025,Shamal,UAE,KRISHNA -111,Retail,22K,Rings,2.72,22K,51.08,875.24,733.72,141.52
3830,1/1/2025,Shamal,UAE,KRISHNA -111,Retail,22K,Bangle,11.68,22K,88.81,3528.57,3109.8,418.77
3831,1/1/2025,Shamal,UAE,KRISHNA -111,Retail,22K,EARRINGS,1.71,22K,63.07,566.67,455.2875,111.3825
3832,1/1/2025,Shamal,UAE,KRISHNA -111,Retail,22K,Anklet,10.03,22K,60.45,3014.29,2665.4725,348.8175
3833,1/7/2025,Shamal,UAE,KRISHNA -111,Retail,22K,Necklace,15.74,22K,477.8,5176.19,4293.085,883.105
3834,1/7/2025,Shamal,UAE,KRISHNA -111,Retail,22K,Rings,3.89,22K,119.78,1280.95,1060.9975,219.9525
3835,1/16/2025,Shamal,UAE,KRISHNA -111,Retail,22K,Bangle,15.49,22K,466.65,5152.38,4162.9375,989.4425
3836,1/19/2025,Shamal,UAE,KRISHNA -111,Retail,22K,Necklace,5.21,22K,164.23,1742.86,1467.9175,274.9425
3837,1/19/2025,Shamal,UAE,KRISHNA -111,Retail,22K,Rings,2.53,22K,52.46,819.05,684.9975,134.0525
3838,1/25/2025,Shamal,UAE,KRISHNA -111,Retail,22K,Necklace,13.82,22K,257.81,4552.38,3769.405,782.975
3839,1/26/2025,Shamal,UAE,KRISHNA -111,Retail,22K,Necklace,39.12,22K,700.6,12857.14,10728.66,2128.48
3840,1/26/2025,Shamal,UAE,KRISHNA -111,Retail,22K,Necklace,21.37,22K,330.7,6971.43,5764.5575,1206.8725
3841,1/26/2025,Shamal,UAE,KRISHNA -111,Retail,22K,Bangle,14.23,22K,269.46,4691.43,3867.0025,824.4275
3842,1/26/2025,Shamal,UAE,KRISHNA -111,Retail,22K,Bangle,14.42,22K,275.17,4756.19,3911.425,844.765
3843,1/26/2025,Shamal,UAE,KRISHNA -111,Retail,22K,Bangle,14.02,22K,294.7,4651.42,3866.015,785.405
3844,1/26/2025,Shamal,UAE,KRISHNA -111,Retail,22K,Bangle,14.23,22K,298.03,4720,3923.9225,796.0775
3845,2/1/2025,Shamal,UAE,KRISHNA -111,Retail,22K,Rings,3.47,22K,103.5,1190.48,955.1175,235.3625
3846,1/25/2025,Shamal,UAE,KRISHNA -111,Retail,22K,Chain,22.44,22K,19.15,6992.38,5974.65,1017.73
3847,1/25/2025,Shamal,UAE,KRISHNA -111,Retail,22K,Bracelet,4.02,22K,135.54,1384.76,1100.475,284.285
3848,1/25/2025,Shamal,UAE,KRISHNA -111,Retail,22K,Chain,22.47,22K,22.21,7004.76,5971.4025,1033.3575
3849,1/27/2025,Shamal,UAE,KRISHNA -111,Retail,22K,Necklace,3.65,22K,174.17,1304.76,1028.3875,276.3725
3850,1/24/2025,Shamal,UAE,KRISHNA -111,Retail,22K,Bangle,8.89,22K,0.92,2772.38,2366.9625,405.4175
3851,1/24/2025,Shamal,UAE,KRISHNA -111,Retail,22K,Bangle,9,22K,0.91,2806.66,2396.25,410.41
3852,1/26/2025,Shamal,UAE,KRISHNA -111,Retail,22K,Ring,1.14,22K,45.74,400,304.665,95.335
3853,1/19/2025,Shamal,UAE,KRISHNA -111,Retail,22K,Necklace,6.85,22K,278.73,2354.28,1929.9875,424.2925
3854,1/19/2025,Shamal,UAE,KRISHNA -111,Retail,22K,Ring,3.23,22K,121.31,1100,880.9825,219.0175
3855,2/1/2025,Shamal,UAE,KRISHNA -111,Retail,22K,Chain,31.8,22K,270.99,10256.19,8450.85,1805.34
3856,2/6/2025,Shamal,UAE,KRISHNA -111,Retail,22K,Chain,23.91,22K,138.06,7795.24,6354.0825,1441.1575
3857,2/8/2025,Shamal,UAE,KRISHNA -111,Retail,22K,Chain,5.42,22K,9.15,1747.62,1440.365,307.255
3858,2/10/2025,Shamal,UAE,KRISHNA -111,Retail,22K,Bracelet,2.19,22K,97.77,809.52,599.5125,210.0075
3859,2/10/2025,Shamal,UAE,KRISHNA -111,Retail,22K,Bracelet,2.18,22K,101.02,809.52,596.775,212.745
3860,2/14/2025,Shamal,UAE,KRISHNA -111,Retail,22K,Rings,5.06,22K,167.62,1828.57,1380.115,448.455
3861,2/26/2025,Shamal,UAE,KRISHNA -111,Retail,22K,HOOK,0.38,22K,23.36,147.62,109.9388729,37.68112709
3862,2/26/2025,Shamal,UAE,KRISHNA -111,Retail,22K,Ring,6.5,22K,188.78,2314.28,1769.625,544.655
3863,2/27/2025,Shamal,UAE,KRISHNA -111,Retail,22K,Ring,2.03,22K,56,715.24,549.6225,165.6175
3864,2/27/2025,Shamal,UAE,KRISHNA -111,Retail,22K,Ring,2.79,22K,74.9,980.95,753.9975,226.9525
3865,2/27/2025,Shamal,UAE,KRISHNA -111,Retail,22K,Ring,2.12,22K,62.96,751.43,573.99,177.44
3866,2/27/2025,Shamal,UAE,KRISHNA -111,Retail,22K,Ring,5.93,22K,175.4,2095.24,1682.6375,412.6025
3867,3/2/2025,Shamal,UAE,KRISHNA -111,Retail,22K,Rings,1.12,22K,41.04,400,301,99
3868,3/9/2025,Shamal,UAE,KRISHNA -111,Retail,22K,Ring,1.47,22K,34.7,514.29,398.0025,116.2875
3869,3/9/2025,Shamal,UAE,KRISHNA -111,Retail,22K,Bracelet,4.04,22K,72.43,1390.48,1079.69,310.79
3870,3/9/2025,Shamal,UAE,KRISHNA -111,Retail,22K,Chain,3.88,22K,2.72,1268.57,1031.11,237.46
3871,3/16/2025,Shamal,UAE,KRISHNA -111,Retail,22K,Rings,1.63,22K,121.43,666.67,438.0625,228.6075
3872,3/16/2025,Shamal,UAE,KRISHNA -111,Retail,22K,Rings,1.67,22K,108.05,666.67,448.8125,217.8575
3873,3/16/2025,Shamal,UAE,KRISHNA -111,Retail,22K,Rings,1.68,22K,114.23,676.19,449.82,226.37
3874,3/16/2025,Shamal,UAE,KRISHNA -111,Retail,22K,Necklace,4.88,22K,177.16,1809.52,1340.78,468.74
3875,2/2/2025,Shamal,UAE,KRISHNA -111,Retail,22K,Bangle,11.7,22K,233.82,3907.62,3161.925,745.695
3876,2/2/2025,Shamal,UAE,KRISHNA -111,Retail,22K,Bangle,11.95,22K,240.08,3992.38,3229.4875,762.8925
3877,1/14/2025,Shamal,UAE,KRISHNA -111,Retail,22K,Ring,1.83,22K,119.04,666.67,502.7925,163.8775
3878,1/14/2025,Shamal,UAE,KRISHNA -111,Retail,22K,Rings,2.3,22K,121.25,809.53,629.625,179.905
3879,1/14/2025,Shamal,UAE,KRISHNA -111,Retail,22K,Necklace,17.71,22K,766.94,6066.66,4821.5475,1245.1125
3880,1/14/2025,Shamal,UAE,KRISHNA -111,Retail,22K,Necklace,10.78,22K,469.31,3695.23,2961.805,733.425
3881,1/14/2025,Shamal,UAE,KRISHNA -111,Retail,22K,Rings,5.45,22K,230.99,1861.9,1491.9375,369.9625
3882,1/29/2025,Shamal,UAE,KRISHNA -111,Retail,22K,Chain,39.84,22K,2.42,12342.86,10587.48,1755.38
3883,2/8/2025,Shamal,UAE,KRISHNA -111,Retail,22K,Bangle,27.85,22K,502.35,9435.24,7596.0875,1839.1525
3884,2/8/2025,Shamal,UAE,KRISHNA -111,Retail,22K,Bangle,27.49,22K,494.96,9312.38,7497.8975,1814.4825
3885,2/8/2025,Shamal,UAE,KRISHNA -111,Retail,22K,Bracelet,3.93,22K,96.59,1357.14,1052.2575,304.8825
3886,2/16/2025,Shamal,UAE,KRISHNA -111,Retail,22K,Chain,8.94,22K,0.3,2892.39,2375.805,516.585
3887,2/16/2025,Shamal,UAE,KRISHNA -111,Retail,22K,Chain,-8.94,22K,-0.3,-2892.39,2375.805,-516.585
3888,2/17/2025,Shamal,UAE,KRISHNA -111,Retail,22K,Chain,4.58,22K,35.3,1523.8,1217.135,306.665
3889,2/17/2025,Shamal,UAE,KRISHNA -111,Retail,22K,Ring,1.15,22K,54.82,428.57,307.3375,121.2325
3890,2/17/2025,Shamal,UAE,KRISHNA -111,Retail,22K,Ring,1.2,22K,38.57,428.57,320.7,107.87
3891,1/20/2025,Shamal,UAE,KRISHNA -111,Retail,22K,Chain,3.58,22K,4.84,1090.48,951.385,139.095
3892,1/20/2025,Shamal,UAE,KRISHNA -111,Retail,22K,Rings,3.4,22K,109.9,1140.95,930.75,210.2
3893,1/20/2025,Shamal,UAE,KRISHNA -111,Retail,22K,Rings,4.07,22K,99.1,1333.33,1087.7075,245.6225
3894,2/1/2025,Shamal,UAE,KRISHNA -111,Retail,22K,Locket,0.99,22K,49.14,360,271.0125,88.9875
3895,2/1/2025,Shamal,UAE,KRISHNA -111,Retail,22K,Locket,0.88,22K,44.63,320.95,235.18,85.77
3896,2/5/2025,Shamal,UAE,KRISHNA -111,Retail,22K,Ring,3.32,22K,141.31,1209.52,905.53,303.99
3897,3/19/2025,Shamal,UAE,KRISHNA -111,Retail,22K,Ring,2.24,22K,119.07,876.19,613.2,262.99
3898,3/19/2025,Shamal,UAE,KRISHNA -111,Retail,22K,Ring,1.47,22K,98.38,595.24,399.4725,195.7675
3899,3/19/2025,Shamal,UAE,KRISHNA -111,Retail,22K,Ring,1.39,22K,96.85,566.67,375.6475,191.0225
3900,3/19/2025,Shamal,UAE,KRISHNA -111,Retail,22K,Bangle,9.56,22K,112.05,3345.72,2554.91,790.81
3901,1/18/2025,Shamal,UAE,KRISHNA -111,Retail,22K,Bangle,16.19,22K,489.67,5395.24,4593.9125,801.3275
3902,1/20/2025,Shamal,UAE,KRISHNA -111,Retail,22K,Chain,9.09,22K,0.23,2759.05,2415.6675,343.3825
3903,3/1/2025,Shamal,UAE,KRISHNA -111,Retail,22K,Ring,2.18,22K,129.89,828.58,590.235,238.345
3904,1/22/2025,Shamal,UAE,KRISHNA -111,Retail,22K,Chain,14.49,22K,134.59,4604.76,3850.7175,754.0425
3905,2/15/2025,Shamal,UAE,KRISHNA -111,Retail,22K,Bangle,5.17,22K,50.35,1722.85,1376.5125,346.3375
3906,1/26/2025,Shamal,UAE,KRISHNA -111,Retail,22K,Bracelet,10.84,22K,393.37,3761.9,2978.29,783.61
3907,2/10/2025,Shamal,UAE,KRISHNA -111,Retail,22K,Chain,7.8,22K,59.29,2594.29,2072.85,521.44
3908,2/14/2025,Shamal,UAE,KRISHNA -111,Retail,22K,Locket,2.5,22K,88.9,909.53,675.625,233.905
3909,3/16/2025,Shamal,UAE,KRISHNA -111,Retail,22K,COIN,8,22K,319.24,2995.24,2094,901.24
3910,3/25/2025,Shamal,UAE,KRISHNA -111,Retail,22K,COIN,8,22K,40.19,2736.19,2094,642.19
3911,3/25/2025,Shamal,UAE,KRISHNA -111,Retail,22K,COIN,8,22K,39.24,2735.24,2094,641.24
3912,3/26/2025,Shamal,UAE,KRISHNA -111,Retail,22K,Ring,6.05,22K,118.3,2157.15,1635.0125,522.1375
3913,3/26/2025,Shamal,UAE,KRISHNA -111,Retail,22K,Chain,18.23,22K,275.53,6419.04,4917.5425,1501.4975
3914,3/1/2025,Shamal,UAE,KRISHNA -111,Retail,22K,CHAIN,40.38,22K,104.88,13046.67,10751.175,2295.495
3915,3/1/2025,Shamal,UAE,KRISHNA -111,Retail,22K,CHAIN,56.36,22K,101.38,18164.76,15005.85,3158.91
3916,3/6/2025,Shamal,UAE,KRISHNA -111,Retail,22K,Chain,48.08,22K,28.29,15654.29,12801.3,2852.99
3917,2/13/2025,Shamal,UAE,KRISHNA -111,Retail,22K,Bangle,8.62,22K,123.41,2940,2303.695,636.305
3918,3/26/2025,Shamal,UAE,KRISHNA -111,Retail,22K,CHAIN,23.49,22K,247.99,8152.38,6242.4675,1909.9125
3919,2/2/2025,Shamal,UAE,KRISHNA -111,Retail,22K,Bangle,10.61,22K,216.08,3547.62,2835.5225,712.0975
3920,3/1/2025,Shamal,UAE,KRISHNA -111,Retail,22K,Rings,2.12,22K,34.83,714.29,564.45,149.84
3921,2/17/2025,Shamal,UAE,KRISHNA -111,Retail,22K,Bangle,18.19,22K,445.18,6352.38,4997.7025,1354.6775
3922,2/17/2025,Shamal,UAE,KRISHNA -111,Retail,22K,Bangle,17.93,22K,448.66,6271.43,4926.2675,1345.1625
3923,3/17/2025,Shamal,UAE,KRISHNA -111,Retail,22K,Bangle,8.74,22K,291.14,3219.04,2379.465,839.575
3924,2/3/2025,Shamal,UAE,KRISHNA -111,Retail,22K,Rings,2.22,22K,141.25,833.34,601.065,232.275
3925,4/9/2025,Shamal,UAE,KRISHNA -111,Retail,22K,Rings,1.57,22K,75.72,609.52,429.7875,179.7325
3926,2/26/2025,Shamal,UAE,KRISHNA -111,Retail,22K,Bangle,30.15,22K,452.38,10311.43,8193.2625,2118.1675
3927,2/27/2025,Shamal,UAE,KRISHNA -111,Retail,22K,Ring,3.25,22K,125.51,1180.95,891.3125,289.6375
3928,4/10/2025,Shamal,UAE,KRISHNA -111,Retail,22K,Chain,8,22K,83.33,2873.33,2126,747.33
3929,4/10/2025,Shamal,UAE,KRISHNA -111,Retail,22K,Locket,1.76,22K,112.87,726.67,471.24,255.43
3930,4/11/2025,Shamal,UAE,KRISHNA -111,Retail,22K,Rings,4.2,22K,84.29,1595.24,1153.95,441.29
3931,3/24/2025,Shamal,UAE,KRISHNA -111,Retail,22K,Bracelet,8.47,22K,217.04,3071.43,2352.5425,718.8875
3932,3/31/2025,Shamal,UAE,KRISHNA -111,Retail,22K,Chain,12.75,22K,193.14,4633.33,3452.0625,1181.2675
3933,4/14/2025,Shamal,UAE,KRISHNA -111,Retail,22K,Chain,8.06,22K,146.86,3050.48,2190.305,860.175
3934,4/5/2025,Shamal,UAE,KRISHNA -111,Retail,22K,Bangle,8.17,22K,182.75,2952.38,2244.7075,707.6725
3935,4/11/2025,Shamal,UAE,KRISHNA -111,Retail,22K,Bangle,22.84,22K,0.46,8217.15,6081.15,2136
3936,4/11/2025,Shamal,UAE,KRISHNA -111,Retail,22K,Bangle,23.11,22K,0.47,8314.29,6153.0375,2161.2525
3937,4/17/2025,Shamal,UAE,KRISHNA -111,Retail,22K,Bangle,19.88,22K,591.19,7966.67,5422.27,2544.4
3938,4/22/2025,Shamal,UAE,KRISHNA -111,Retail,22K,Bracelet,6.31,22K,119.64,2514.29,1686.3475,827.9425
3939,4/22/2025,Shamal,UAE,KRISHNA -111,Retail,22K,Ring,2.48,22K,106.46,1047.62,678.9,368.72
3940,4/22/2025,Shamal,UAE,KRISHNA -111,Retail,22K,Locket,3.02,22K,92.01,1238.1,832.765,405.335
3941,4/22/2025,Shamal,UAE,KRISHNA -111,Retail,22K,Locket,2.54,22K,97.97,1061.9,696.595,365.305
3942,4/22/2025,Shamal,UAE,KRISHNA -111,Retail,22K,Chain,10.7,22K,1.26,4061.91,2843.525,1218.385
3943,4/30/2025,Shamal,UAE,KRISHNA -111,Retail,22K,Chain,6.57,22K,1.38,2425.71,1745.9775,679.7325
3944,4/30/2025,Shamal,UAE,KRISHNA -111,Retail,22K,Rings,5.47,22K,135.86,2154.29,1470.0625,684.2275
3945,4/1/2025,Shamal,UAE,KRISHNA -111,Retail,22K,Anklet,5.52,22K,2.71,1933.33,1466.94,466.39
3946,4/1/2025,Shamal,UAE,KRISHNA -111,Retail,22K,Necklace,13.02,22K,231.96,4785.71,3564.225,1221.485
3947,4/1/2025,Shamal,UAE,KRISHNA -111,Retail,22K,Necklace,8.22,22K,144.1,3019.05,2266.665,752.385
3948,4/3/2025,Shamal,UAE,KRISHNA -111,Retail,22K,Rings,3.16,22K,117.63,1190.48,860.7842,329.6958
3949,4/3/2025,Shamal,UAE,KRISHNA -111,Retail,22K,Bangle,23.4,22K,867.68,8952.38,6405.75,2546.63
3950,4/3/2025,Shamal,UAE,KRISHNA -111,Retail,22K,Ring,3.6,22K,127.63,1371.43,981.9,389.53
3951,3/15/2025,Shamal,UAE,KRISHNA -111,Retail,22K,Rings,3.63,22K,133.38,1347.62,995.5275,352.0925
3952,3/15/2025,Shamal,UAE,KRISHNA -111,Retail,22K,Necklace,9.78,22K,295.26,3566.67,2677.275,889.395
3953,2/16/2025,Shamal,UAE,KRISHNA -111,Retail,22K,Chain,6.33,22K,4.62,2052.38,1682.1975,370.1825
3954,2/17/2025,Shamal,UAE,KRISHNA -111,Retail,22K,Necklace,45.95,22K,1092.03,16014.29,12670.7125,3343.5775
3955,3/8/2025,Shamal,UAE,KRISHNA -111,Retail,22K,Handset,34.07,22K,543.7,11659.04,9275.5575,2383.4825
3956,3/8/2025,Shamal,UAE,KRISHNA -111,Retail,22K,Rings,7.53,22K,122.39,2579.05,2050.0425,529.0075
3957,3/8/2025,Shamal,UAE,KRISHNA -111,Retail,22K,Rings,7.65,22K,123.24,2619.05,2082.7125,536.3375
3958,3/8/2025,Shamal,UAE,KRISHNA -111,Retail,22K,Handset,32.22,22K,512.03,11023.81,8771.895,2251.915
3959,4/20/2025,Shamal,UAE,KRISHNA -111,Retail,22K,Bracelet,3.04,22K,123.78,1252.38,832.2,420.18
3960,4/22/2025,Shamal,UAE,KRISHNA -111,Retail,22K,Rings,2.39,22K,73.89,995.24,641.1175,354.1225
3961,3/26/2025,Shamal,UAE,KRISHNA -111,Retail,22K,Ring,1.75,22K,109.22,698.1,467.6875,230.4125
3962,3/14/2025,Shamal,UAE,KRISHNA -111,Retail,22K,Locket,1.32,22K,19.7,461.9,356.73,105.17
3963,3/14/2025,Shamal,UAE,KRISHNA -111,Retail,22K,Chain,8.69,22K,3.13,2914.28,2309.3675,604.9125
3964,3/3/2025,Shamal,UAE,KRISHNA -111,Retail,22K,Locket,0.72,22K,54.24,285.72,197.82,87.9
3965,3/3/2025,Shamal,UAE,KRISHNA -111,Retail,22K,Chain,6.29,22K,6.33,2028.57,1671.5675,357.0025
3966,3/28/2025,Shamal,UAE,KRISHNA -111,Retail,22K,COIN,8,22K,115.14,2857.14,2094,763.14
3967,3/28/2025,Shamal,UAE,KRISHNA -111,Retail,22K,COIN,8,22K,115.14,2857.14,2094,763.14
3968,3/15/2025,Shamal,UAE,KRISHNA -111,Retail,22K,Rings,6.65,22K,156.52,2380.95,1833.7375,547.2125
3969,3/14/2025,Shamal,UAE,KRISHNA -111,Retail,22K,Locket,2.25,22K,55.77,809.52,617.0625,192.4575
3970,3/14/2025,Shamal,UAE,KRISHNA -111,Retail,22K,Chain,7.08,22K,1.53,2373.33,1881.51,491.82
3971,3/14/2025,Shamal,UAE,KRISHNA -111,Retail,22K,Ring,2.07,22K,30.36,723.81,562.5225,161.2875
3972,3/14/2025,Shamal,UAE,KRISHNA -111,Retail,22K,Chain,2.82,22K,1.01,945.71,749.415,196.295
3973,4/14/2025,Shamal,UAE,KRISHNA -111,Retail,22K,Bangle,12.21,22K,346.5,4739.05,3269.2275,1469.8225
3974,3/19/2025,Shamal,UAE,KRISHNA -111,Retail,22K,Bangle,10.79,22K,535.36,4190.47,2937.5775,1252.8925
3975,3/19/2025,Shamal,UAE,KRISHNA -111,Retail,22K,Rings,4.83,22K,220.03,1856.19,1322.2125,533.9775
3976,3/19/2025,Shamal,UAE,KRISHNA -111,Retail,22K,Chain,16.82,22K,421.27,6119.05,4503.555,1615.495
3977,3/25/2025,Shamal,UAE,KRISHNA -111,Retail,22K,BANGLE,25.9,22K,647.3,9323.8,7193.725,2130.075
3978,3/31/2025,Shamal,UAE,KRISHNA -111,Retail,22K,Necklace,9.86,22K,232.91,3666.66,2718.895,947.765
3979,3/31/2025,Shamal,UAE,KRISHNA -111,Retail,22K,Ring,2.61,22K,62.5,971.43,719.7075,251.7225
3980,4/6/2025,Shamal,UAE,KRISHNA -111,Retail,22K,Chain,4.72,22K,85.64,1685.72,1282.66,403.06
3981,4/30/2025,Shamal,UAE,KRISHNA -111,Retail,22K,COIN,8,22K,44.19,2976.19,2094,882.19
3982,3/26/2025,Shamal,UAE,KRISHNA -111,Retail,22K,Ring,3.1,22K,88.63,1133.33,854.825,278.505
3983,4/2/2025,Shamal,UAE,KRISHNA -111,Retail,22K,Ring,1.99,22K,57.37,752.38,540.7825,211.5975
3984,3/30/2025,Shamal,UAE,KRISHNA -111,Retail,22K,Ring,4.78,22K,140.19,1785.71,1303.745,481.965
3985,3/24/2025,Shamal,UAE,KRISHNA -111,Retail,22K,Ring,2.52,22K,65.05,914.29,682.29,232
3986,3/24/2025,Shamal,UAE,KRISHNA -111,Retail,22K,Bangle,6.3,22K,5.47,2128.57,1677.375,451.195
3987,3/24/2025,Shamal,UAE,KRISHNA -111,Retail,22K,Necklace,17,22K,280.52,6009.52,4611.25,1398.27
